iu_ac,libelle,t_1h,q,k,etat_trafic,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,etat_barre,date_debut,date_fin,geo_point_2d,geo_shape
5459,AE_A13_bretelle_5,2025-01-06T01:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-05T10:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-05-14T16:00:00+00:00,640.0,3.0,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-05-14T14:00:00+00:00,560.0,3.0,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-05-14T13:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-05-14T10:00:00+00:00,626.0,3.0,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-05-14T06:00:00+00:00,555.0,2.5,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-05-14T05:00:00+00:00,715.0,3.3,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-05-14T04:00:00+00:00,536.0,2.45,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-05-14T03:00:00+00:00,153.0,0.8,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-05-14T00:00:00+00:00,126.0,0.65,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-02T06:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-02T05:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-02T01:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-02T00:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2025-01-06T11:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-01-05T11:00:00+00:00,1155.0,11.55,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-01-05T09:00:00+00:00,1543.0,11.05,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-01-05T08:00:00+00:00,1633.0,8.3,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-01-05T06:00:00+00:00,1525.0,7.9,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-01-05T03:00:00+00:00,129.0,0.8,Fluide,3233,A13_W,2859,AE_A13,Barré,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-01-05T00:00:00+00:00,238.0,1.2,Fluide,3233,A13_W,2859,AE_A13,Barré,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-04T17:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-04T18:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-04T19:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-04T20:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-04T22:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-04T23:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-06-07T10:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Barré,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-04T13:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-02T08:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-07-15T18:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-07-15T19:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-07-15T22:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-02-09T10:00:00+00:00,1338.0,7.1,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-02-09T06:00:00+00:00,1638.0,9.05,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-02-09T02:00:00+00:00,0.0,0.0,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
